seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
MOT17-02-DPM,0.73877740792505,0.8272544101762486,0.611156868844575,0.73877740792505,0.7375608991811139,0.7353862739232915,0.7289213954734193,0.7243137004361803,0.7202655235519272,0.7156747499043689,0.7091643473881059,0.6978698630945491,0.6845245745804024,0.6705883564818186,0.6522731302815163,0.623081453037254,0.5921423452862706,0.5580753260967601,0.5036687556964002,0.4199640213239423,0.28492954439867246,0.09423723824862933,0.6100746792794564,0.8681097140431853,0.8656352654445268,0.8615913296325668,0.8525806281896143,0.8456861306216584,0.8396113055744214,0.8315734720416125,0.8211533488492372,0.8018626547948009,0.7765893037336025,0.7541097937630766,0.7267555904276187,0.6901219160986849,0.6474221016187892,0.5982207697893972,0.519723780750971,0.40030223494790423,0.23733220886921078,0.06124171187462327,0.684190697950816,0.6287132255650634,0.6284356722938,0.6276676114015775,0.6231978339774683,0.6203605778114161,0.6178840386893146,0.6159291570391157,0.6124484206405306,0.6073637959112028,0.6033741270343562,0.5963173367700196,0.5854240986806991,0.562553496799108,0.5415826185179913,0.5206239658105654,0.48810969376503016,0.4405915426116209,0.34207259797583767,0.14500994176828041,0.5477715659506841,0.8806307518432808,0.8792852914267262,0.8770787363435768,0.8721274420106561,0.8683063344276412,0.8649157741779236,0.8603950271783004,0.8544750013454604,0.8433345890963888,0.8283730692643022,0.8147031914321081,0.7975889349335342,0.7738011947688499,0.7447392497712717,0.7093267316075561,0.6480813734459933,0.541736182121522,0.3634895861363759,0.10935902265755341,0.7437761833678432,0.9838855150021045,0.9823822981179725,0.9799170224279959,0.97438518429439,0.970116048343455,0.9663279417954422,0.9612771330647586,0.9546629787745776,0.9422163429739643,0.925500571222416,0.9102278876796345,0.8911069689134749,0.8645300944020203,0.8320606097047683,0.7924959413144128,0.7240695087487222,0.6052552462269256,0.4061090734171126,0.12218146834225242,0.8309846228824421,0.6874388315135704,0.687416969810458,0.6868631894507997,0.6837730104653156,0.6817347906955755,0.6798056878240695,0.6784492743364866,0.6762621080577422,0.6735557954632482,0.6712736344608058,0.6662441627268489,0.6583482100216143,0.64194720177588,0.6247949313808799,0.6072469402504092,0.5787828414296854,0.5364024573265621,0.4451783946770116,0.2303695752880331,0.6208362108923682,0.8245995133925517,0.8241578602450123,0.8234903497801856,0.8195649947805218,0.8171516430610685,0.8149653249756861,0.8130608438323252,0.809729647750171,0.8015930743050318,0.7960861960675154,0.7885857530410183,0.7782121378381042,0.7601207436618244,0.7413243423987427,0.720053926916377,0.6857028371753598,0.6278771100693038,0.5147825298317878,0.26125925740176625,0.7380167413960187,0.8272544101762486,0.8284058778547885,0.830162131090615,0.8338729338759682,0.8365668256705809,0.8387676464760223,0.8414609326316744,0.8446835103483529,0.8501949989505585,0.8569745749756461,0.8625805986104961,0.8687479601663578,0.8762467653093299,0.8840206784595631,0.8918982134464828,0.9027581022799342,0.9175687272397606,0.9373621499859929,0.9647454276731967,0.8681196034327142,0.7440861512776433,0.7433533771066118,0.7419662495369225,0.7372299049912117,0.7339366589446559,0.7310387484088313,0.7279714168911974,0.723409887305145,0.7156891065656911,0.7069786966564966,0.6970090654882691,0.6833211421807195,0.6597761498755045,0.6350888386708191,0.607694410098507,0.5624364859497861,0.4885533544756922,0.35261852910309766,0.12592912890752433,0.6377940685491751,16363.0,16338.0,16297.0,16205.0,16134.0,16071.0,15987.0,15877.0,15670.0,15392.0,15138.0,14820.0,14378.0,13838.0,13180.0,12042.0,10066.0,6754.0,2032.0,13820.105263157895,2218.0,2243.0,2284.0,2376.0,2447.0,2510.0,2594.0,2704.0,2911.0,3189.0,3443.0,3761.0,4203.0,4743.0,5401.0,6539.0,8515.0,11827.0,16549.0,4760.894736842105,268.0,293.0,334.0,426.0,497.0,560.0,644.0,754.0,961.0,1239.0,1493.0,1811.0,2253.0,2793.0,3451.0,4589.0,6565.0,9877.0,14599.0,2810.8947368421054,0.8163177439319735,0.8589934399691194,0.8225068618481244,0.858780474678435,0.9594732728038001,0.6935483870967742,0.22580645161290322,0.08064516129032258,0.6952240633758806,0.9063387481540384,1.1233333333333333,0.8223959583531374,13706.958321587237,15957,2624,674,115,43,14,5,200.0,600,0.7114052027717823,0.6740756686938271,0.7531116589501533,12525,6056,4106,37.13851922424507,0.42687953131316175,477.29992197731906,0.7954998699621985,112,62,600,16631,18581,112,62
MOT17-04-DPM,0.9686362130189574,0.9184035861194951,0.8895989716818177,0.9686362130189574,0.9686362130189574,0.9686362130189574,0.9686362130189574,0.968613521885095,0.9685486186451769,0.9684417485881867,0.9681611500471305,0.9643674633044204,0.959773775790513,0.9581192721057044,0.9554189989200619,0.9495932535159896,0.9420116935835704,0.9320106783232472,0.9024446668005731,0.8277049119475235,0.6344933097769807,0.2422382731284414,0.8956045362336024,0.9854838709677419,0.9854838709677419,0.9854838709677419,0.9854838709677419,0.9854422823149913,0.9853591102360556,0.9852343651824237,0.9849017883318675,0.9796370167707441,0.9725511414479845,0.9701731412774626,0.966331293434291,0.9567919075144509,0.9464648746329343,0.9354555478417119,0.9037356898975698,0.8226516681088357,0.612188318535905,0.2017826351556953,0.902665066555468,0.9520765796505046,0.9520765796505046,0.9520765796505046,0.9520765796505046,0.9520721523888832,0.9520249185647145,0.9519353501589328,0.9517050568546055,0.9493359156086723,0.9471642790153931,0.9462151656472476,0.9446299314733761,0.942448760321965,0.937579465051294,0.9285784947373495,0.9011554879824464,0.8327891959874083,0.6576109800895132,0.2908049095650496,0.8891766516867826,0.9892760266627415,0.9892760266627415,0.9892760266627415,0.9892760266627415,0.989254999264041,0.98921294446664,0.9891498622705385,0.9889816430809345,0.9863111634459701,0.9826944508694829,0.9814748617448535,0.9794982862670059,0.9745568475723868,0.9691528061063566,0.9633282166663162,0.9461698593267027,0.8995941712050802,0.7568391614273399,0.33465105031856507,0.9309460226675358,0.9961253440609782,0.9961253440609782,0.9961253440609782,0.9961253440609782,0.9961041710777049,0.9960618251111582,0.9959983061613381,0.9958289222951514,0.9931399534194368,0.9894982002964218,0.9882701672665679,0.9862799068388736,0.981304255769638,0.9758627990683887,0.9699978827016726,0.9527207283506246,0.9058225704001693,0.7620791869574423,0.3369680287952573,0.9373914884607241,0.9634593854299214,0.9634593854299214,0.9634593854299214,0.9634593854299214,0.9634526874738115,0.9634243199201069,0.9633743996703501,0.9632351876694217,0.9614779316712999,0.9595869579390652,0.958881642620741,0.9577465507573224,0.9558262164807091,0.9527927664645934,0.947858864966961,0.9327328850767231,0.8921290253853055,0.7708401353733746,0.4205511810079239,0.9167235944314418,0.9800330009469264,0.9800330009469264,0.9800330009469264,0.9800330009469264,0.980026655276144,0.9799987495207054,0.9799494013237021,0.9798129852283329,0.9780842213922487,0.976232661683763,0.9755404429979361,0.9744222677051506,0.9725581520866028,0.96956965029848,0.9644304514174467,0.9492344230721643,0.9086506465916222,0.7882078469417305,0.4319709538088699,0.9330958691122424,0.9184035861194951,0.9184035861194951,0.9184035861194951,0.9184035861194951,0.9184178800267958,0.9184442866636484,0.9184816069282229,0.9185722879009737,0.9198855845448491,0.9215412344710399,0.9220381608242624,0.9227350992849831,0.9242187804464842,0.925619333736366,0.9268062622058342,0.9294922703119353,0.9346838898449049,0.9450795394812297,0.9660861391021905,0.9255640368553527,0.9704980864459777,0.9704980864459777,0.9704980864459777,0.9704980864459777,0.970485515817098,0.9704408137022136,0.9703642205379202,0.9701643318822343,0.9676469456496181,0.9647658166882891,0.9636837649792156,0.9619061279743939,0.9583683492571519,0.9532354218671053,0.9457937752861473,0.9233884130179658,0.8655474028340896,0.7054826310522169,0.31195860049650687,0.9097486566750567,47047.0,47047.0,47047.0,47047.0,47046.0,47044.0,47041.0,47033.0,46906.0,46734.0,46676.0,46582.0,46347.0,46090.0,45813.0,44997.0,42782.0,35993.0,15915.0,44273.0,510.0,510.0,510.0,510.0,511.0,513.0,516.0,524.0,651.0,823.0,881.0,975.0,1210.0,1467.0,1744.0,2560.0,4775.0,11564.0,31642.0,3284.0,183.0,183.0,183.0,183.0,184.0,186.0,189.0,197.0,324.0,496.0,554.0,648.0,883.0,1140.0,1417.0,2233.0,4448.0,11237.0,31315.0,2957.0,0.9842504783733205,0.9238838165510703,0.9844607523603255,0.9887923964926298,0.9956383654456913,1.0,0.0,0.0,0.9089873749289806,0.9922035722198191,0.1961904761904762,0.984439724961625,43444.71258949753,47024,533,206,10,83,0,0,56.0,1050,0.9637186534018378,0.9604054082469458,0.9670548380266779,45674,1883,1556,78.6750837259543,0.914826554952957,963.1381241267986,0.9172744039302844,89,83,1050,47230,47557,89,83
MOT17-05-DPM,0.8358877948358705,0.8466807939888373,0.7077301418172132,0.8358877948358705,0.8353458736288387,0.834540929561346,0.8338120659327903,0.8324553881599548,0.8308114528564001,0.8289053733562705,0.8252581959297082,0.8214373205712192,0.8156340742323445,0.8074856047954759,0.7973294601737947,0.7777441917970416,0.7489512174575425,0.691705606679927,0.5933578632449139,0.4422731764880117,0.2569584156001806,0.07265406594426087,0.709607793223468,0.8848189415041783,0.8837694877505567,0.8814124843597942,0.8798444228365051,0.8774972253052165,0.8746363762293946,0.871525376849675,0.8661059018201875,0.8612295420162288,0.8535817011368305,0.8427287581699346,0.8300202839756592,0.8036785285885646,0.7669408538973757,0.6924712356178089,0.5712295367467781,0.3911389802631579,0.1970809376382132,0.04405184385125752,0.7301980220293325,0.7896625770327442,0.7895754925470816,0.7901618997590913,0.790188064219053,0.7897255436169656,0.7891824407910611,0.7883696060148226,0.7863369693219684,0.7834836576176214,0.7793734825416688,0.7737163299943234,0.7659261831722635,0.7526467441357997,0.7313835523047945,0.6909408242575974,0.6163433982767625,0.5000922242758641,0.3350279744911902,0.11982729522188483,0.6927349610311873,0.9184617608789938,0.9178834754951568,0.9165823333815237,0.9157149053057684,0.9144137631921353,0.9128234783865837,0.911088622235073,0.9080526239699291,0.9053057683967037,0.9009686280179269,0.89475206014168,0.8873789214977591,0.8717652161341622,0.8492120861645222,0.8004915425762614,0.711291022119416,0.5500939713748735,0.3221049587971664,0.08255023854272084,0.7942597566635976,0.960247883917775,0.9596432889963724,0.9582829504232164,0.9573760580411125,0.9560157194679565,0.9543530834340992,0.9525392986698912,0.9493651753325272,0.9464933494558646,0.9419588875453446,0.935459492140266,0.9277509068923822,0.9114268440145102,0.8878476420798065,0.8369105199516325,0.7436517533252721,0.5751209189842805,0.33675937122128174,0.08630592503022974,0.8303952141538854,0.8849766220841118,0.8850735355057109,0.8854129212738973,0.8854933642503039,0.8852041007359469,0.8850475500902998,0.884587880224808,0.8831394199087838,0.8813590015476434,0.8787417461588987,0.8745987687357707,0.869212933918874,0.858376675030535,0.8422185739283512,0.8095056232741699,0.7476037991239771,0.638087831644095,0.4720863399449294,0.20525595179058903,0.7976832967985104,0.8641529933202082,0.8640570219715465,0.8644563520796843,0.8646950072292965,0.8643113310190932,0.863748236403509,0.8633645898416312,0.8619875656151088,0.8598694061213358,0.8565817651654838,0.852847333644111,0.8479021080622741,0.8397141528340624,0.8253040160628953,0.7968035710787462,0.7378411638200302,0.6337253894517862,0.4731342371264142,0.2081539239316467,0.7811921139357297,0.8466807939888373,0.8471684317786728,0.8481987734790611,0.8488351335102253,0.8497183515164176,0.8507239061638405,0.8517183922864334,0.8533205125433458,0.8546279964602713,0.8564446430007773,0.8587511053590536,0.8611004832600433,0.8653325286067408,0.870305394964069,0.8790157281655164,0.8917589422703732,0.9104958436695613,0.9346196111628596,0.9639826481131744,0.8706736431736462,0.8516307186813651,0.8513156272880908,0.8510278713593143,0.850639164628633,0.849785800203642,0.8487545350008509,0.8475108130024372,0.8450061232425331,0.8421949149014025,0.8379684106689947,0.8320362253097402,0.8244190380930673,0.8100192908654824,0.7880988213664409,0.7437017454859695,0.6621174561487053,0.5244975859864409,0.32850292528283964,0.09945738687747444,0.7415097081259697,6353.0,6349.0,6340.0,6334.0,6325.0,6314.0,6302.0,6281.0,6262.0,6232.0,6189.0,6138.0,6030.0,5874.0,5537.0,4920.0,3805.0,2228.0,571.0,5493.894736842105,564.0,568.0,577.0,583.0,592.0,603.0,615.0,636.0,655.0,685.0,728.0,779.0,887.0,1043.0,1380.0,1997.0,3112.0,4689.0,6346.0,1423.1052631578948,263.0,267.0,276.0,282.0,291.0,302.0,314.0,335.0,354.0,384.0,427.0,478.0,586.0,742.0,1079.0,1696.0,2811.0,4388.0,6045.0,1122.1052631578948,0.8467543732832152,0.8563060287451004,0.8532600838513806,0.9048720543588261,0.9460399032648126,0.6541353383458647,0.2781954887218045,0.06766917293233082,0.7167297143148162,0.9249981526638588,0.4265232974910394,0.8530210766931074,5359.619433915584,6259,658,357,45,87,37,9,104.0,837,0.8502179856646715,0.8317189533034552,0.8695586457073761,5753,1164,863,82.40278358055338,0.6149461461235326,669.0284397928414,0.799317132368986,135,133,837,6616,6917,135,133
MOT17-09-DPM,0.7381083995070953,0.8722510887998939,0.6438158551224109,0.7381083995070953,0.7381083995070953,0.7370780979285051,0.7353264883213716,0.7315360746543963,0.7276730028008335,0.7192331379912076,0.7179282507544681,0.7157644700552664,0.7136374662367096,0.7102076936920235,0.7028549802245789,0.6879788274010028,0.6734027610078589,0.6447228989178403,0.5908640564530486,0.48820622738365077,0.31948909041189305,0.09279174509496019,0.6413111614917792,0.9177085277103937,0.9177085277103937,0.9162782024986015,0.9130677587490692,0.9080950612699592,0.9024435394298408,0.8895017466446038,0.8870730811604848,0.882924148039575,0.8791369537392576,0.8746807734403502,0.8627877469639297,0.8410963812253672,0.8173297966401415,0.778335352137048,0.7009268454154254,0.5550007565441065,0.3303559870550162,0.08464379947229551,0.7820576308339927,0.5936569106338877,0.5936569106338877,0.5929248572807037,0.5921850150177493,0.589305075365534,0.5867491714104599,0.5815573816870343,0.5810355247812136,0.5802523101571495,0.5792936254705514,0.5766617759247463,0.5725685430337317,0.5627355883549291,0.5548204413899086,0.5340469442223583,0.4980838378379341,0.42945044244680297,0.3089796549539146,0.1017240248127836,0.5268256860744884,0.9235680751173709,0.9235680751173709,0.9228169014084507,0.9211267605633803,0.9184976525821597,0.9154929577464789,0.9085446009389672,0.9072300469483568,0.9049765258215963,0.9029107981220658,0.9004694835680751,0.8938967136150234,0.8816901408450705,0.867981220657277,0.8446948356807512,0.7953051643192488,0.6888262910798122,0.4792488262910798,0.15061032863849766,0.8237608104768964,0.9931340872374798,0.9931340872374798,0.9923263327948304,0.9905088852988692,0.9876817447495961,0.9844507269789984,0.9769789983844911,0.9755654281098546,0.9731421647819063,0.9709208400646203,0.9682956381260097,0.9612277867528272,0.9481017770597738,0.9333602584814217,0.9083198707592892,0.8552100161550888,0.7407108239095315,0.5153473344103393,0.16195476575121162,0.8858090298444011,0.6437928994730772,0.6437928994730772,0.6433618633232924,0.6430782988284718,0.6412753630284163,0.6395038150760582,0.6356249689364212,0.635322007223845,0.6348140017002994,0.6339890792037618,0.6323388717819278,0.629493112105486,0.6224894429371444,0.6176182114019538,0.6043267946956157,0.5772166070497552,0.5227683651534696,0.40696396763925263,0.16550084199548434,0.5880669163698321,0.8272719603554227,0.8272719603554227,0.8263636857459543,0.8252833870033034,0.8227346734762764,0.8200325621836957,0.8140505773324895,0.8128751196906842,0.8109547011103848,0.8096143991582437,0.8070215122086946,0.8024994531150075,0.7954418572724375,0.788094205972406,0.7709625979937155,0.7352102635397705,0.6677436788083718,0.5260702217806854,0.21022923089708004,0.752617160421055,0.8722510887998939,0.8722510887998939,0.8728481482494234,0.8741234363547765,0.8759831013907619,0.8779482635844799,0.8822167873443675,0.8829454251723128,0.884097664768917,0.8850435580130089,0.8860153099685323,0.8882683044526019,0.8918778884602236,0.8952932881525144,0.8999266535732774,0.9074992833648474,0.9198586079231755,0.9383215990389187,0.9643609957181449,0.8932173943752669,0.7404610524762695,0.7404610524762695,0.7397033726865295,0.7385644620055016,0.7357141621431489,0.732915230016308,0.7268912018094298,0.7260391769222398,0.7246479971310018,0.723222282372882,0.7206013679978726,0.7154139633367488,0.7043851362395369,0.6939551310878983,0.671644769052594,0.629387518542003,0.5438903892083548,0.3848092215429438,0.12377677006403111,0.6587623293216612,4918.0,4918.0,4914.0,4905.0,4891.0,4875.0,4838.0,4831.0,4819.0,4808.0,4795.0,4760.0,4695.0,4622.0,4498.0,4235.0,3668.0,2552.0,802.0,4386.526315789473,407.0,407.0,411.0,420.0,434.0,450.0,487.0,494.0,506.0,517.0,530.0,565.0,630.0,703.0,827.0,1090.0,1657.0,2773.0,4523.0,938.4736842105264,34.0,34.0,38.0,47.0,61.0,77.0,114.0,121.0,133.0,144.0,157.0,192.0,257.0,330.0,454.0,717.0,1284.0,2400.0,4150.0,565.4736842105264,0.8850704225352113,0.8816168409071286,0.8923943661971832,0.9111737089201878,0.9798061389337641,0.8846153846153846,0.11538461538461539,0.0,0.777202800390871,0.9442444293081639,0.19047619047619047,0.8920955747216852,4277.604912081388,4852,473,100,39,23,3,0,55.0,525,0.7194706626447407,0.6942723004694835,0.7465670436187399,3697,1628,1255,17.00749270605703,0.5314841470642822,442.31297461143186,0.8425009040217749,38,26,525,4952,5325,38,26
MOT17-10-DPM,0.8129710139868019,0.7988784190276057,0.6494649983690458,0.8129710139868019,0.8119770722652799,0.8116225608798793,0.810605435531115,0.8086677019853086,0.8049889205089511,0.8013977146216755,0.794075212695168,0.7826525945525087,0.766642018211662,0.7474937399506113,0.7196649608672656,0.6783293118096161,0.618947008470906,0.5374481796342708,0.4257263297588416,0.28408575060896374,0.1375317174332968,0.02967762115862057,0.641289729733197,0.8887344606594085,0.8869860371827509,0.8859676175790285,0.8842243105838854,0.8808919646289889,0.8744061302681992,0.869106747153664,0.8577504366978052,0.8418040810179956,0.8186617100371747,0.7935914356943834,0.756624775583483,0.7034122562674094,0.6282367037209612,0.5316844082654978,0.40604701960108064,0.2577642945290004,0.1151075857038658,0.01984573691890765,0.6789919848470258,0.7436663017346588,0.7433113242442787,0.7435160927543204,0.7431159313847568,0.7423651009345119,0.7410825927574508,0.7389636533189775,0.7351269278794059,0.7276575364412838,0.717927780036227,0.7040737413911922,0.6845105693250431,0.6541407988847779,0.6097946793399072,0.5432744336710986,0.44635940938070506,0.31309500738465723,0.16432429873748064,0.04438037253207135,0.6074045553754107,0.8964872653633461,0.8955526131318639,0.8950073993301659,0.8940727470986837,0.8922813303216761,0.8887763844536178,0.8858945400732144,0.8796635251966664,0.8707843289975855,0.8576213100708778,0.84297842511099,0.820624659241374,0.7867435158501441,0.7351039800607524,0.6613443414596152,0.55019861359919,0.3904509697016902,0.19666640704104682,0.037074538515460706,0.7303856260325243,0.9903631044570642,0.9893305799346068,0.9887282739631733,0.9876957494407159,0.9857167441060058,0.9818447771467905,0.9786611598692135,0.9717776630528309,0.9619686800894854,0.9474272930648769,0.9312510755463775,0.9065565307176046,0.8691275167785235,0.8120805369127517,0.7305971433488212,0.6078127688865944,0.43133711925658236,0.21726036826707967,0.040956806057477195,0.8068680995208725,0.7953234558300173,0.7952247298932088,0.7954969955334668,0.7951987468358986,0.7947748216310185,0.794391291289986,0.7933026875265473,0.7908662276329403,0.7865406844875413,0.7805519744393855,0.7718707241621274,0.7588175150750865,0.7392668299689484,0.7082869937914614,0.657834194314978,0.5782722477279597,0.45155642373880256,0.2716741570311906,0.08658418488034161,0.6813597308311004,0.8948459343286113,0.8947415569919337,0.8949788728252397,0.8946685302255417,0.8942916258006306,0.8936739641576171,0.8916365098874853,0.8879243764850278,0.8815542466226974,0.8728835447250036,0.861226720767429,0.8447696812699761,0.8178753765276595,0.7787795253818651,0.7209215721981893,0.627746570944591,0.48254745630908574,0.2832838158969553,0.08368121779291413,0.7580016367967608,0.7988784190276057,0.7996287972033119,0.8000432578907932,0.8007034398815727,0.8018478025320814,0.8039248263719805,0.8054696276022882,0.8085053917687579,0.8123919049268553,0.8175706060983341,0.8226468057626776,0.8293764802537118,0.8380756818025149,0.8493850708133568,0.8631157293198286,0.8806151698026808,0.9028115302525596,0.9300826089104429,0.9620131661605564,0.8382677008622058,0.8165092584808682,0.8158887171651964,0.8157526613724105,0.8151071722086406,0.8138786886546616,0.8115766799092247,0.8091006524455643,0.8041544284808694,0.7960105398862879,0.7846720099831178,0.7704018261141062,0.7494839909560993,0.717384856249163,0.6695240815703615,0.5994092696714475,0.4955666738272633,0.3496401710932216,0.1797694896867651,0.04056330645757041,0.6660207618006758,11510.0,11498.0,11491.0,11479.0,11456.0,11411.0,11374.0,11294.0,11180.0,11011.0,10823.0,10536.0,10101.0,9438.0,8491.0,7064.0,5013.0,2525.0,476.0,9377.421052631578,1329.0,1341.0,1348.0,1360.0,1383.0,1428.0,1465.0,1545.0,1659.0,1828.0,2016.0,2303.0,2738.0,3401.0,4348.0,5775.0,7826.0,10314.0,12363.0,3461.5789473684213,112.0,124.0,131.0,143.0,166.0,211.0,248.0,328.0,442.0,611.0,799.0,1086.0,1521.0,2184.0,3131.0,4558.0,6609.0,9097.0,11146.0,2244.5789473684213,0.822182412960511,0.8170652291725735,0.8266998987460082,0.8659552924682608,0.9566339700567889,0.8245614035087719,0.17543859649122806,0.0,0.6637690799860326,0.9090388782143003,0.7706422018348624,0.8265625494202381,9084.131217940672,11118,1721,504,58,47,10,0,189.0,654,0.7873758227382364,0.7500584157644676,0.8286009292720702,9630,3209,1992,41.85522523907031,0.6390110723522184,495.9032101297121,0.7582617891891622,74,57,654,11622,12839,74,57
